,Name,Adjusted,year,catch,catch_ma,b,b_lo,b_hi,bbmsy,bbmsy_lo,bbmsy_hi,s,s_lo,s_hi,f,f_lo,f_hi,fmsy,fmsy_lo,fmsy_hi,ffmsy,ffmsy_lo,ffmsy_hi,er
294,Lutjanus,MT_20,2010,83.6544,52.66048,479.4320174,295.8505126,602.8354698,0.652635153,0.402731644,0.820620243,0.326317576,0.201365822,0.410310122,0.174486469,0.138768212,0.282759017,0.141119648,0.081724848,0.243680538,1.236443484,0.983337285,2.003682836,1.236443484
295,Lutjanus,MT_20,2011,46.03104,58.23456,492.3198181,305.9583686,645.2942951,0.670178895,0.416491138,0.878418056,0.335089447,0.208245569,0.439209028,0.093498247,0.071333406,0.150448704,0.141119648,0.081724848,0.243680538,0.66254592,0.505481746,1.06610742,0.66254592
296,Lutjanus,MT_20,2012,48.01968,59.23504,500.9016279,310.639209,687.0636181,0.681861032,0.422863013,0.935277272,0.340930516,0.211431507,0.467638636,0.095866488,0.06989117,0.154583448,0.141119648,0.081724848,0.243680538,0.679327716,0.495261792,1.095406983,0.679327716
297,Lutjanus,MT_20,2013,35.44272,43.16448,515.3510712,308.2813635,730.7487094,0.701530588,0.419653355,0.99474436,0.350765294,0.209826678,0.49737218,0.068773933,0.048501926,0.11496874,0.141119648,0.081724848,0.243680538,0.487344844,0.343693645,0.814689817,0.487344844
298,Lutjanus,MT_20,2014,6.8304,30.0976,549.9429618,305.988074,792.6296278,0.748619399,0.416531575,1.078980834,0.3743097,0.208265788,0.539490417,0.012420197,0.008617392,0.022322439,0.141119648,0.081724848,0.243680538,0.088011821,0.061064436,0.15818094,0.088011821
299,Lutjanus,MT_20,2015,48.751728,30.341616,603.4027501,310.9712913,869.509168,0.821392463,0.423315066,1.183634442,0.410696232,0.211657533,0.591817221,0.080794673,0.056068101,0.15677244,0.141119648,0.081724848,0.243680538,0.572526039,0.397308964,1.110918584,0.572526039
300,Lutjanus,MT_40,2005,98.34272,98.34272,544.9134798,337.6524608,956.2947904,0.64071215,0.397013548,1.12441647,0.320356075,0.198506774,0.562208235,0.180474009,0.102837243,0.291254267,0.141119648,0.081724848,0.243680538,1.278872297,0.728723779,2.063881756,1.278872297
301,Lutjanus,MT_40,2006,47.43144,72.88708,537.7264091,330.8297346,851.5695099,0.632261555,0.388991351,1.001279932,0.316130777,0.194495675,0.500639966,0.088207384,0.055698847,0.143371151,0.141119648,0.081724848,0.243680538,0.625053885,0.394692362,1.015954571,0.625053885
302,Lutjanus,MT_40,2007,143.05312,96.27576,550.0988005,338.3239953,809.7328435,0.646809078,0.397803142,0.952088158,0.323404539,0.198901571,0.476044079,0.260049867,0.176667059,0.422828774,0.141119648,0.081724848,0.243680538,1.842761591,1.251895547,2.996243112,1.842761591
303,Lutjanus,MT_40,2008,34.1936,74.89272,542.1269106,332.2903276,714.2486925,0.637435687,0.390708724,0.839817389,0.318717844,0.195354362,0.419908694,0.063073054,0.047873521,0.102902785,0.141119648,0.081724848,0.243680538,0.44694736,0.339240651,0.729188217,0.44694736
304,Lutjanus,MT_40,2009,52.52128,76.58933333,552.3910304,334.9230482,675.0738852,0.649504294,0.393804291,0.793755443,0.324752147,0.196902145,0.396877722,0.095079893,0.077800788,0.156815962,0.141119648,0.081724848,0.243680538,0.673753756,0.551310811,1.111226992,0.673753756
305,Lutjanus,MT_40,2010,97.5968,61.43722667,555.1637139,338.2778809,699.1088046,0.65276443,0.397748921,0.822015828,0.326382215,0.19887446,0.411007914,0.175798233,0.139601732,0.288510735,0.141119648,0.081724848,0.243680538,1.245738886,0.989243765,2.044440578,1.245738886
306,Lutjanus,MT_40,2011,53.70288,67.94032,571.4291704,348.8448964,747.4199941,0.671889439,0.410173673,0.87882038,0.33594472,0.205086837,0.43941019,0.093979941,0.071851008,0.153944864,0.141119648,0.081724848,0.243680538,0.665959296,0.509149569,1.090881856,0.665959296
307,Lutjanus,MT_40,2012,56.02296,69.10754667,582.9941228,351.652998,794.2759844,0.685487572,0.413475454,0.933913901,0.342743786,0.206737727,0.466956951,0.09609524,0.070533368,0.159313188,0.141119648,0.081724848,0.243680538,0.680948692,0.499812525,1.128922795,0.680948692
308,Lutjanus,MT_40,2013,41.34984,50.35856,599.2649206,349.5352563,846.9875065,0.704618862,0.410985402,0.995892388,0.352309431,0.205492701,0.497946194,0.069000935,0.048819894,0.118299483,0.141119648,0.081724848,0.243680538,0.488953425,0.345946821,0.838292076,0.488953425
309,Lutjanus,MT_40,2014,7.9688,35.11386667,639.8660453,352.8115737,915.5386683,0.752357879,0.414837713,1.076495206,0.376178939,0.207418857,0.538247603,0.012453857,0.008703947,0.022586561,0.141119648,0.081724848,0.243680538,0.088250338,0.061677782,0.160052558,0.088250338
310,Lutjanus,MT_40,2015,56.877016,35.398552,701.2959919,358.8931167,1005.936369,0.824587535,0.421988424,1.182785301,0.412293767,0.210994212,0.59139265,0.081102725,0.056541366,0.158478983,0.141119648,0.081724848,0.243680538,0.574708952,0.400662603,1.123011464,0.574708952
311,Lutjanus,MT_60,2005,112.39168,112.39168,619.0282754,382.5340711,1084.577411,0.642467619,0.397018624,1.125644651,0.32123381,0.198509312,0.562822326,0.181561464,0.103627163,0.293808287,0.141119648,0.081724848,0.243680538,1.286578209,0.734321296,2.081980012,1.286578209
312,Lutjanus,MT_60,2006,54.20736,83.29952,618.908902,376.5195128,966.56239,0.642343726,0.390776326,1.003161022,0.321171863,0.195388163,0.501580511,0.087585362,0.056082629,0.14396959,0.141119648,0.081724848,0.243680538,0.620646117,0.397411911,1.020195219,0.620646117
313,Lutjanus,MT_60,2007,163.48928,110.02944,633.9316458,385.1787498,916.764534,0.657935302,0.399763442,0.951477583,0.328967651,0.199881721,0.475738792,0.257897332,0.178332902,0.424450414,0.141119648,0.081724848,0.243680538,1.827508326,1.263700021,3.00773436,1.827508326
314,Lutjanus,MT_60,2008,39.0784,85.59168,621.4654317,377.6217684,809.6523096,0.644997058,0.391920318,0.840309582,0.322498529,0.195960159,0.420154791,0.062881052,0.048265656,0.10348556,0.141119648,0.081724848,0.243680538,0.445586796,0.342019392,0.733317869,0.445586796
315,Lutjanus,MT_60,2009,60.02432,87.53066667,631.8857913,385.9970225,765.6823658,0.655811981,0.400612699,0.794674728,0.327905991,0.200306349,0.397337364,0.094992356,0.078393238,0.155504619,0.141119648,0.081724848,0.243680538,0.673133453,0.555509025,1.101934573,0.673133453
316,Lutjanus,MT_60,2010,111.5392,70.21397333,630.7760145,390.6569224,792.4667028,0.654660183,0.405449045,0.822473247,0.327330092,0.202724522,0.411236624,0.176828537,0.140749384,0.285517019,0.141119648,0.081724848,0.243680538,1.253039812,0.997376238,2.023226553,1.253039812
317,Lutjanus,MT_60,2011,61.37472,77.64608,647.4174,404.7443318,848.0843093,0.67193169,0.42006987,0.8801968,0.335965845,0.210034935,0.4400984,0.094799306,0.072368654,0.151638245,0.141119648,0.081724848,0.243680538,0.671765463,0.512817705,1.074536726,0.671765463
318,Lutjanus,MT_60,2012,64.02624,78.98005333,660.4316471,408.0136037,900.5962372,0.685438719,0.423462932,0.934697078,0.342719359,0.211731466,0.467348539,0.096946051,0.071093168,0.156921827,0.141119648,0.081724848,0.243680538,0.686977697,0.503779377,1.111977168,0.686977697
319,Lutjanus,MT_60,2013,47.25696,57.55264,678.8749015,404.3107898,958.1243328,0.704580322,0.419619912,0.99440346,0.352290161,0.209809956,0.49720173,0.069610704,0.049322367,0.116882758,0.141119648,0.081724848,0.243680538,0.493274361,0.349507441,0.828252898,0.493274361
320,Lutjanus,MT_60,2014,9.1072,40.13013333,726.2905187,398.031254,1035.687275,0.753791319,0.413102603,1.074903302,0.37689566,0.206551302,0.537451651,0.012539335,0.008793388,0.022880615,0.141119648,0.081724848,0.243680538,0.088856052,0.062311578,0.162136284,0.088856052
321,Lutjanus,MT_60,2015,65.002304,40.455488,798.3202201,404.7109076,1138.936238,0.828548406,0.42003518,1.18206176,0.414274203,0.21001759,0.59103088,0.081423848,0.057072821,0.160614164,0.141119648,0.081724848,0.243680538,0.576984487,0.404428595,1.138141754,0.576984487
322,Micropogonias,MT,2005,118.2628,118.2628,407.7172674,205.8825674,619.5515104,0.79299507,0.400434012,1.205004871,0.396497535,0.200217006,0.602502436,0.290060808,0.190884532,0.574418716,0.282762719,0.203742736,0.392429969,1.025809939,0.675069657,2.031451378,1.025809939
323,Micropogonias,MT,2006,116.7324,117.4976,396.062072,210.8153093,590.6399114,0.770326144,0.410028013,1.148772876,0.385163072,0.205014006,0.574386438,0.294732589,0.197637169,0.553718799,0.282762719,0.203742736,0.392429969,1.042331853,0.698950588,1.958245418,1.042331853
324,Micropogonias,MT,2007,122.6537,119.2163,396.3948992,216.0439724,564.9150796,0.770973481,0.42019757,1.098739026,0.38548674,0.210098785,0.549369513,0.309423003,0.217118828,0.567725628,0.282762719,0.203742736,0.392429969,1.094285001,0.76784814,2.007781046,1.094285001
325,Micropogonias,MT,2008,106.8538,115.4133,394.2451752,220.6215596,538.8275176,0.766792347,0.429100809,1.047999678,0.383396173,0.214550404,0.523999839,0.271033881,0.198307986,0.484330725,0.282762719,0.203742736,0.392429969,0.958520564,0.701322957,1.712852128,0.958520564
326,Micropogonias,MT,2009,166.3399,131.9491333,396.1745697,232.3212282,518.3988436,0.770544948,0.451856233,1.00826666,0.385272474,0.225928117,0.50413333,0.419865162,0.320872436,0.715990963,0.282762719,0.203742736,0.392429969,1.484867465,1.134776314,2.532126459,1.484867465
327,Micropogonias,MT,2010,149.843,141.0122333,379.7646629,238.0739669,471.3293572,0.738628284,0.463045098,0.916718242,0.369314142,0.231522549,0.458359121,0.394568043,0.317915695,0.62939683,0.282762719,0.203742736,0.392429969,1.395403342,1.124319696,2.225883352,1.395403342
328,Micropogonias,MT,2011,76.312,130.8316333,347.1285411,234.5615495,408.6013988,0.675152229,0.456213576,0.794714673,0.337576114,0.228106788,0.397357337,0.219837873,0.186763923,0.325338915,0.282762719,0.203742736,0.392429969,0.777464134,0.660496981,1.150572168,0.777464134
329,Micropogonias,MT,2012,42.8356,89.66353333,318.5640988,221.6495156,412.6943038,0.61959544,0.431100145,0.802675223,0.30979772,0.215550073,0.401337611,0.134464618,0.103794987,0.193258261,0.282762719,0.203742736,0.392429969,0.475538709,0.367074512,0.683464432,0.475538709
330,Micropogonias,MT,2013,80.0042,66.38393333,336.3232087,220.039689,461.5900648,0.654136255,0.427969092,0.897775677,0.327068128,0.213984546,0.448887839,0.237878915,0.173323055,0.363589861,0.282762719,0.203742736,0.392429969,0.841266896,0.612962893,1.285847944,0.841266896
331,Micropogonias,MT,2014,115.3822,79.40733333,382.064326,228.8355556,537.3545702,0.743101044,0.445076728,1.04513485,0.371550522,0.222538364,0.522567425,0.30199679,0.214722655,0.504214477,0.282762719,0.203742736,0.392429969,1.068021947,0.759373992,1.783171693,1.068021947
332,Micropogonias,MT,2015,137.7817,111.0560333,423.0465276,223.2301066,605.1753686,0.822809917,0.434174336,1.177043805,0.411404958,0.217087168,0.588521903,0.325689235,0.227672353,0.617218269,0.282762719,0.203742736,0.392429969,1.151811087,0.80517104,2.182813457,1.151811087
333,Micropogonias,MT_20,2005,141.91536,141.91536,498.0153504,250.1508654,752.4395081,0.797232402,0.400446242,1.204519411,0.398616201,0.200223121,0.602259706,0.284961819,0.188607002,0.567319085,0.282762719,0.203742736,0.392429969,1.00777719,0.667015095,2.00634329,1.00777719
334,Micropogonias,MT_20,2006,140.07888,140.99712,489.8827071,252.5823436,721.8668886,0.784213513,0.404338598,1.155578183,0.392106756,0.202169299,0.577789092,0.285943713,0.194050845,0.554586983,0.282762719,0.203742736,0.392429969,1.011249691,0.686267432,1.96131578,1.011249691
335,Micropogonias,MT_20,2007,147.18444,143.05956,489.4993907,259.0282066,690.0137048,0.783599893,0.414657258,1.104587003,0.391799946,0.207328629,0.552293502,0.300683602,0.213306546,0.568217809,0.282762719,0.203742736,0.392429969,1.063377813,0.754365874,2.009521659,1.063377813
336,Micropogonias,MT_20,2008,128.22456,138.49596,484.0495435,264.7507262,656.5343774,0.774875674,0.423817975,1.050992662,0.387437837,0.211908988,0.525496331,0.264899661,0.195305173,0.484321844,0.282762719,0.203742736,0.392429969,0.936826685,0.690703404,1.712820719,0.936826685
337,Micropogonias,MT_20,2009,199.60788,158.33896,485.7011742,275.7748266,630.308696,0.777519636,0.441465564,1.009010095,0.388759818,0.220732782,0.504505047,0.410968494,0.316682732,0.723807472,0.282762719,0.203742736,0.392429969,1.453404093,1.119959282,2.559769808,1.453404093
338,Micropogonias,MT_20,2010,179.8116,169.21468,461.8797309,283.9287983,573.3188375,0.739385819,0.454518596,0.91777965,0.369692909,0.227259298,0.458889825,0.389303942,0.313632813,0.633298211,0.282762719,0.203742736,0.392429969,1.376786667,1.109173141,2.239680721,1.376786667
339,Micropogonias,MT_20,2011,91.5744,156.99796,424.2956837,284.192854,495.3954517,0.679220564,0.454941302,0.793038419,0.339610282,0.227470651,0.39651921,0.215826848,0.184851112,0.322226258,0.282762719,0.203742736,0.392429969,0.763279008,0.653732261,1.139564151,0.763279008
340,Micropogonias,MT_20,2012,51.40272,107.59624,388.8171532,270.3359774,499.7519999,0.622425861,0.432758951,0.800012464,0.31121293,0.216379476,0.400006232,0.132202809,0.102856457,0.190143837,0.282762719,0.203742736,0.392429969,0.467539744,0.363755367,0.672450164,0.467539744
341,Micropogonias,MT_20,2013,96.00504,79.66072,408.3067804,267.5309194,557.1508351,0.653625225,0.428268561,0.891897606,0.326812612,0.214134281,0.445948803,0.235129674,0.172314271,0.358855867,0.282762719,0.203742736,0.392429969,0.831544109,0.609395296,1.269106011,0.831544109
342,Micropogonias,MT_20,2014,138.45864,95.2888,467.0031835,282.9215187,649.4205908,0.747587538,0.452906124,1.039604778,0.373793769,0.226453062,0.519802389,0.296483289,0.213203342,0.489388862,0.282762719,0.203742736,0.392429969,1.048523264,0.754000888,1.730740399,1.048523264
343,Micropogonias,MT_20,2015,165.33804,133.26724,513.421977,273.5374602,735.1614422,0.821895622,0.437883945,1.176860356,0.410947811,0.218941973,0.588430178,0.322031482,0.224900315,0.604443866,0.282762719,0.203742736,0.392429969,1.138875317,0.795367634,2.137636346,1.138875317
344,Micropogonias,MT_40,2005,165.56792,165.56792,570.9205134,288.5074962,861.4975205,0.798265432,0.403393389,1.204552427,0.399132716,0.201696695,0.602276214,0.290001701,0.192186183,0.573877359,0.282762719,0.203742736,0.392429969,1.025600905,0.67967299,2.029536851,1.025600905
345,Micropogonias,MT_40,2006,163.42536,164.49664,563.5420626,297.9152894,820.7063818,0.787948825,0.416547438,1.147517945,0.393974413,0.208273719,0.573758972,0.289996738,0.199127683,0.548563185,0.282762719,0.203742736,0.392429969,1.025583354,0.704221841,1.940012411,1.025583354
346,Micropogonias,MT_40,2007,171.71518,166.90282,558.4249763,310.190465,783.4960349,0.780794076,0.433710682,1.095490153,0.390397038,0.216855341,0.547745077,0.307499104,0.219165347,0.553579814,0.282762719,0.203742736,0.392429969,1.087481069,0.775085722,1.957753892,1.087481069
347,Micropogonias,MT_40,2008,149.59532,161.57862,557.1525221,316.9327144,748.2672859,0.779014921,0.443137747,1.046233046,0.38950746,0.221568874,0.523116523,0.268499763,0.199922304,0.472009714,0.282762719,0.203742736,0.392429969,0.949558568,0.707032047,1.669278452,0.949558568
348,Micropogonias,MT_40,2009,232.87586,184.7287867,554.6429273,339.965293,722.1497111,0.775505986,0.475342075,1.009715253,0.387752993,0.237671037,0.504857627,0.419866275,0.322475875,0.684998924,0.282762719,0.203742736,0.392429969,1.484871401,1.140446929,2.422522056,1.484871401
349,Micropogonias,MT_40,2010,209.7802,197.4171267,530.5020671,347.7063733,658.3333815,0.741752051,0.486165713,0.920486773,0.370876025,0.243082856,0.460243387,0.395437102,0.318653445,0.603325726,0.282762719,0.203742736,0.392429969,1.398476797,1.126928775,2.133682004,1.398476797
350,Micropogonias,MT_40,2011,106.8368,183.1642867,486.5687734,334.9527925,568.2007187,0.680324183,0.468333558,0.794462594,0.340162092,0.234166779,0.397231297,0.219571838,0.188026513,0.318960768,0.282762719,0.203742736,0.392429969,0.776523294,0.664962177,1.128015634,0.776523294
351,Micropogonias,MT_40,2012,59.96984,125.5289467,446.5115688,317.2658488,570.064022,0.624315893,0.443603538,0.797067879,0.312157947,0.221801769,0.398533939,0.134307472,0.10519843,0.189020786,0.282762719,0.203742736,0.392429969,0.474982955,0.372037835,0.668478455,0.474982955
352,Micropogonias,MT_40,2013,112.00588,92.93750667,471.0199852,308.699637,636.0602651,0.658583749,0.431626195,0.889344331,0.329291874,0.215813098,0.444672166,0.237794326,0.176093188,0.362831266,0.282762719,0.203742736,0.392429969,0.840967744,0.622759566,1.283165144,0.840967744
353,Micropogonias,MT_40,2014,161.53508,111.1702667,536.8771735,321.0076614,741.373641,0.750665773,0.448835369,1.036594299,0.375332887,0.224417685,0.51829715,0.300879024,0.217886193,0.503212538,0.282762719,0.203742736,0.392429969,1.064068929,0.770561951,1.779628301,1.064068929
354,Micropogonias,MT_40,2015,192.89438,155.4784467,595.5065861,309.7713726,840.8920779,0.832641867,0.433124704,1.17574174,0.416320933,0.216562352,0.58787087,0.323916451,0.229392552,0.622699181,0.282762719,0.203742736,0.392429969,1.145541576,0.811254584,2.202196889,1.145541576
355,Micropogonias,MT_60,2005,189.22048,189.22048,655.4060696,332.025992,995.6511397,0.792919002,0.401689472,1.204552024,0.396459501,0.200844736,0.602276012,0.288707244,0.190046968,0.569896588,0.282762719,0.203742736,0.392429969,1.021023014,0.672107582,2.015458719,1.021023014
356,Micropogonias,MT_60,2006,186.77184,187.99616,639.7834472,338.1682792,949.5805001,0.774018545,0.409120493,1.14881515,0.387009272,0.204560247,0.574407575,0.291929778,0.19668879,0.552304434,0.282762719,0.203742736,0.392429969,1.032419617,0.695596615,1.953243465,1.032419617
357,Micropogonias,MT_60,2007,196.24592,190.74608,638.9170474,348.1206758,908.1989049,0.772970363,0.421161035,1.098751145,0.386485181,0.210580518,0.549375572,0.307153989,0.216082533,0.563729573,0.282762719,0.203742736,0.392429969,1.086260558,0.764183248,1.993648861,1.086260558
358,Micropogonias,MT_60,2008,170.96608,184.66128,638.0144641,358.623255,863.7908949,0.771878406,0.433867196,1.045025742,0.385939203,0.216933598,0.522512871,0.267965837,0.197925309,0.476728928,0.282762719,0.203742736,0.392429969,0.947670322,0.699969606,1.685968113,0.947670322
359,Micropogonias,MT_60,2009,266.14384,211.1186133,640.5094761,379.7074079,831.1585434,0.774896904,0.459375085,1.005546688,0.387448452,0.229687542,0.502773344,0.415518973,0.320208271,0.700918219,0.282762719,0.203742736,0.392429969,1.46949702,1.13242747,2.478821184,1.46949702
360,Micropogonias,MT_60,2010,239.7488,225.6195733,610.3780138,386.3915892,756.5842324,0.73844346,0.467461697,0.915325692,0.36922173,0.233730848,0.457662846,0.392787411,0.316883157,0.620481415,0.282762719,0.203742736,0.392429969,1.389106076,1.120668091,2.194353684,1.389106076
361,Micropogonias,MT_60,2011,122.0992,209.3306133,557.6549476,378.0418092,655.9570502,0.674658391,0.457360021,0.793585585,0.337329196,0.228680011,0.396792793,0.218951164,0.186139016,0.322978033,0.282762719,0.203742736,0.392429969,0.774328259,0.658286979,1.142222829,0.774328259
362,Micropogonias,MT_60,2012,68.53696,143.4616533,511.2214789,351.8609214,659.069787,0.618482562,0.425686034,0.797351416,0.309241281,0.212843017,0.398675708,0.134065103,0.103990444,0.194784234,0.282762719,0.203742736,0.392429969,0.474125807,0.367765753,0.688861086,0.474125807
363,Micropogonias,MT_60,2013,128.00672,106.2142933,537.2465511,351.0319026,735.7148279,0.649968041,0.424683076,0.890077608,0.32498402,0.212341538,0.445038804,0.238264387,0.173989588,0.364658366,0.282762719,0.203742736,0.392429969,0.842630129,0.615320112,1.289626747,0.842630129
364,Micropogonias,MT_60,2014,184.61152,127.0517333,613.2699353,367.3648226,855.8877841,0.741942145,0.444442861,1.035464453,0.370971072,0.22222143,0.517732227,0.30102816,0.21569594,0.502529117,0.282762719,0.203742736,0.392429969,1.064596353,0.762816047,1.777211361,1.064596353
365,Micropogonias,MT_60,2015,220.45072,177.6896533,678.7767649,356.4076579,970.379623,0.821193181,0.431186737,1.173978206,0.41059659,0.215593368,0.586989103,0.324776468,0.227179873,0.618535307,0.282762719,0.203742736,0.392429969,1.148583054,0.80342937,2.187471206,1.148583054
366,Mugil,MT,2005,454.602,454.602,1232.605844,564.2598873,1702.149265,0.876628834,0.40130143,1.210567947,0.438314417,0.200650715,0.605283974,0.368813763,0.267075285,0.805660672,0.282762719,0.203742736,0.392429969,1.304322452,0.944520853,2.849246442,1.304322452
367,Mugil,MT,2006,262.208,358.405,1059.879669,539.0143224,1470.572634,0.753786041,0.383346793,1.04587073,0.37689302,0.191673396,0.522935365,0.247394122,0.178303332,0.486458317,0.282762719,0.203742736,0.392429969,0.874917749,0.630575813,1.720376427,0.874917749
368,Mugil,MT,2007,328.398,348.4026667,990.9025991,531.4495299,1355.022985,0.704729573,0.377966715,0.963691861,0.352364787,0.188983358,0.481845931,0.331412997,0.242356037,0.617928856,0.282762719,0.203742736,0.392429969,1.172053366,0.857100388,2.185326472,1.172053366
369,Mugil,MT,2008,387.132,325.9126667,923.1016505,513.8261915,1254.745226,0.656509563,0.365433003,0.892374355,0.328254781,0.182716502,0.446187178,0.419381766,0.308534348,0.753429869,0.282762719,0.203742736,0.392429969,1.483157916,1.091142243,2.664530425,1.483157916
370,Mugil,MT,2009,344.58,353.37,872.8449274,503.578645,1176.486174,0.620767,0.358144952,0.836716545,0.3103835,0.179072476,0.418358272,0.394778029,0.29288912,0.684262535,0.282762719,0.203742736,0.392429969,1.396145962,1.035812361,2.419917789,1.396145962
371,Mugil,MT,2010,263.656,331.7893333,784.679124,462.613695,1038.532084,0.558063512,0.329010694,0.738603646,0.279031756,0.164505347,0.369301823,0.336004861,0.253873717,0.569926924,0.282762719,0.203742736,0.392429969,1.18829265,0.897833056,2.015566001,1.18829265
372,Mugil,MT,2011,177.872,262.036,687.3231918,408.7528676,929.5766509,0.488824008,0.290704893,0.661114581,0.244412004,0.145352446,0.33055729,0.258789463,0.191347319,0.435157803,0.276442411,0.199188681,0.38365838,0.936142404,0.692177868,1.574135464,0.915217763
373,Mugil,MT,2012,145.639,195.7223333,645.3371196,358.0489152,900.2373019,0.458963528,0.25464426,0.640248446,0.229481764,0.12732213,0.320124223,0.225678945,0.161778455,0.406757272,0.259555551,0.18702097,0.360222086,0.869482251,0.623290293,1.567129931,0.798121284
374,Mugil,MT,2013,246.72,190.077,656.6130148,312.8243281,957.0698658,0.466982941,0.22248055,0.680667745,0.23349147,0.111240275,0.340333873,0.375746436,0.257786823,0.788685463,0.264090732,0.190288764,0.366516202,1.422792963,0.976129759,2.986418552,1.328840084
375,Mugil,MT,2014,186.823,193.0606667,693.0838564,218.8842269,1025.339307,0.49292099,0.155670384,0.729220948,0.246460495,0.077835192,0.364610474,0.269553241,0.182206026,0.85352427,0.278759359,0.200858142,0.386873938,0.966974677,0.653631957,3.061867672,0.953284231
376,Mugil,MT,2015,227.074,220.2056667,741.7735637,59.08993447,1113.450727,0.527549093,0.04202474,0.791885758,0.263774546,0.02101237,0.395942879,0.306123069,0.203937179,3.842854152,0.282762719,0.203742736,0.392429969,1.082614674,0.721230788,13.59038476,1.082614674
377,Mugil,MT_20,2005,545.5224,545.5224,1487.839012,681.8694536,2058.715531,0.873752476,0.400436552,1.209007009,0.436876238,0.200218276,0.604503504,0.366654185,0.264981923,0.800039358,0.282762719,0.203742736,0.392429969,1.296685028,0.937117607,2.829366474,1.296685028
378,Mugil,MT_20,2006,314.6496,430.086,1271.607463,637.7452175,1767.405534,0.746767736,0.37452403,1.037931489,0.373383868,0.187262015,0.518965745,0.247442398,0.178029091,0.49337822,0.282762719,0.203742736,0.392429969,0.875088479,0.62960595,1.744848899,0.875088479
379,Mugil,MT_20,2007,394.0776,418.0832,1183.669838,632.9078071,1631.806356,0.695125241,0.371683199,0.958299139,0.347562621,0.1858416,0.479149569,0.332928649,0.241497772,0.622646135,0.282762719,0.203742736,0.392429969,1.177413521,0.854065108,2.202009291,1.177413521
380,Mugil,MT_20,2008,464.5584,391.0952,1109.727434,621.9556217,1509.382908,0.651701619,0.365251388,0.886404404,0.32585081,0.182625694,0.443202202,0.418623876,0.30778035,0.746931748,0.282762719,0.203742736,0.392429969,1.480477615,1.088475705,2.641549601,1.480477615
381,Mugil,MT_20,2009,413.496,424.044,1056.143565,602.3073049,1412.45364,0.620233808,0.353712663,0.829481453,0.310116904,0.176856332,0.414740727,0.391514955,0.292750139,0.686519982,0.282762719,0.203742736,0.392429969,1.384605989,1.035320851,2.427901328,1.384605989
382,Mugil,MT_20,2010,316.3872,398.1472,940.9639781,552.5709282,1244.682772,0.552593123,0.32450434,0.730955866,0.276296561,0.16225217,0.365477933,0.336237313,0.254191033,0.572573011,0.282762719,0.203742736,0.392429969,1.189114726,0.898955258,2.024923979,1.189114726
383,Mugil,MT_20,2011,213.4464,314.4432,825.6609964,482.8562995,1117.945565,0.484879973,0.283563533,0.656527822,0.242439987,0.141781767,0.328263911,0.258515784,0.190927364,0.442049529,0.27421196,0.197581544,0.380562866,0.942758969,0.696276576,1.612072392,0.914249887
384,Mugil,MT_20,2012,174.7668,234.8668,773.9255536,417.0596885,1076.659853,0.454497673,0.244923633,0.63228226,0.227248837,0.122461816,0.31614113,0.225818619,0.162323132,0.419045055,0.257029996,0.185201199,0.356717016,0.878569128,0.631533809,1.630335219,0.798615248
385,Mugil,MT_20,2013,296.064,228.0924,791.0857484,359.0014751,1141.244926,0.464575217,0.210828205,0.670210669,0.232287608,0.105414102,0.335105335,0.374250201,0.259421964,0.824687419,0.262729103,0.189307651,0.364626476,1.424471807,0.98741236,3.138926784,1.323548597
386,Mugil,MT_20,2014,224.1876,231.6728,844.6856192,256.7258107,1231.417446,0.496052426,0.150765514,0.723165634,0.248026213,0.075382757,0.361582817,0.265409514,0.18205654,0.873256956,0.280530266,0.202134157,0.389331676,0.946099393,0.648972901,3.112879652,0.938629799
387,Mugil,MT_20,2015,272.4888,264.2468,903.8074537,75.00506295,1344.604043,0.530772479,0.044047682,0.78963591,0.265386239,0.022023841,0.394817955,0.301489879,0.202653563,3.632938755,0.282762719,0.203742736,0.392429969,1.066229239,0.716691236,12.8480118,1.066229239
388,Mugil,MT_40,2005,636.4428,636.4428,1747.561464,799.2034663,2418.580007,0.875230339,0.400264674,1.211296222,0.437615169,0.200132337,0.605648111,0.364189079,0.263147301,0.796346396,0.282762719,0.203742736,0.392429969,1.287967098,0.930629403,2.816306187,1.287967098
389,Mugil,MT_40,2006,367.0912,501.767,1491.828702,746.6125005,2090.856121,0.747151827,0.373925567,1.047162431,0.373575913,0.186962784,0.523581216,0.24606793,0.175569804,0.491675668,0.282762719,0.203742736,0.392429969,0.870227625,0.6209086,1.738827768,0.870227625
390,Mugil,MT_40,2007,459.7572,487.7637333,1398.026698,732.0611425,1920.499467,0.700173016,0.366637818,0.961842793,0.350086508,0.183318909,0.480921396,0.328861531,0.239394599,0.628031148,0.282762719,0.203742736,0.392429969,1.163030019,0.846627164,2.221053574,1.163030019
391,Mugil,MT_40,2008,541.9848,456.2777333,1303.861001,713.1303637,1787.210746,0.653012057,0.357156725,0.895087869,0.326506028,0.178578363,0.447543935,0.415676824,0.303257353,0.760008026,0.282762719,0.203742736,0.392429969,1.470055264,1.07247997,2.687794302,1.470055264
392,Mugil,MT_40,2009,482.412,494.718,1231.732269,699.8902089,1677.530302,0.61688786,0.350525665,0.840156667,0.30844393,0.175262833,0.420078333,0.391653293,0.287572749,0.689268108,0.282762719,0.203742736,0.392429969,1.385095229,1.017010833,2.437620169,1.385095229
