"","Name","Adjusted","Year","Leave_est","Arrive_est","Surplus_est","Catch_est","Biomass_est","Profit_est","Fishing_est","PV_est","Revenue_est","Leave_lo","Arrive_lo","Surplus_lo","Catch_lo","Biomass_lo","Profit_lo","Fishing_lo","PV_lo","Revenue_lo","Leave_hi","Arrive_hi","Surplus_hi","Catch_hi","Biomass_hi","Profit_hi","Fishing_hi","PV_hi","Revenue_hi","Status"
"11","Atrina","MT",2025,345.831614770377,340.594848899537,1397.81445198808,1965.89004195164,16805.1607482046,40951315.0986539,0.114861431290691,25140555.0889874,40951315.0986539,106.486325836159,102.698337419474,168.76987435431,621.586528871396,4894.46700712449,12582909.5375095,0.120445688171337,7724814.93318148,2025,1341.87095805516,1322.46827357486,8516.77892782008,11571.123444701,64356.9542084457,239821697.620463,0.174117868194374,147229718.655847,239821697.620463,"MPA 2015"
"12","Atrina","MT",2026,334.422698889272,328.469101006281,1457.29688502884,2152.11821331176,16104.3858220387,45027650.153933,0.130384113189645,26326734.4812344,45027650.153933,97.3998934417774,93.2772735123315,206.448983866169,621.73101904723,4475.06235201398,12702714.6470414,0.132641605110855,7427014.16930003,2026,1280.70338874807,1257.81544544109,9134.24062305754,13164.0373674688,60304.2695207275,275135859.223818,0.20826930100287,160866238.573168,275135859.223818,"MPA 2015"
"13","Atrina","MT",2027,320.477277858571,313.756867701987,1519.74315494339,2321.09677770444,15296.3117891211,48823449.0010806,0.147215346120138,27186723.2882855,48823449.0010806,89.0537408050783,84.6371350503274,231.56449446625,615.972737376956,4086.23750334853,12693171.9856202,0.144828360110637,7068033.11695646,2027,1200.05496346248,1173.19363944705,9793.43006008791,14524.6641319108,55546.1741248892,306960074.407853,0.246370936993193,170926855.31686,306960074.407853,"MPA 2015"
"14","Atrina","MT",2028,304.39660460351,296.862536843487,1577.41221460923,2464.34754006922,14401.8423959011,52157770.1707792,0.165196041807164,27660379.1236145,52157770.1707792,81.3161263166357,76.6393403871507,246.762938403193,604.169902875688,3724.15375294655,12549742.449006,0.156877407953813,6655396.36580744,2028,1105.36886508529,1074.12085941047,10337.1587311609,15525.4634860136,50326.6213643616,332452465.548859,0.287636834034896,176306640.555229,332452465.548859,"MPA 2015"
"15","Atrina","MT",2029,286.596663678432,278.209152292446,1623.17060520647,2573.85495855986,13442.7705311617,54850625.8989657,0.184105063594387,27703293.3433136,54850625.8989657,74.1106596836363,69.20332004743,253.951046414386,586.533074671294,3386.66438505343,12274866.4871295,0.168662546507293,6199641.68994779,2029,1001.4997651508,965.575509636133,10645.8392106839,16057.9554145923,44878.5809049386,348913420.368554,0.330945958717208,176224986.99821,348913420.368554,"MPA 2015"
"16","Atrina","MT",2030,267.511133570118,258.240933138931,1651.04233073632,2642.95921756691,12441.5834438999,56741570.6624445,0.203665963371059,27293665.6611728,56741570.6624445,67.3946212625633,62.283794205526,254.630694441499,563.577956505473,3072.60629593242,11877448.4964274,0.18006612277747,5713255.80847645,2030,893.083760008279,852.350084601858,10646.1930380099,16058.9994127282,39425.0408548138,354374140.592029,0.374932899153249,170460020.746059,354374140.592029,"MPA 2015"
"17","Atrina","MT",2031,247.587510533609,237.418632261438,1656.69324931316,2667.20604413674,11420.9017708042,57709032.335021,0.223560382657222,26437172.6356474,57709032.335021,61.1448652890552,55.8560008131969,250.071946555797,536.061201453189,2781.32817655917,11371854.4601241,0.190984276597154,5209577.55459215,2031,784.558313010796,739.052033080319,10317.0846940849,15529.0875570389,34167.5317119294,348109197.723501,0.418142199131855,159472834.388318,348109197.723501,"MPA 2015"
"18","Atrina","MT",2032,227.275945239003,216.20735056803,1637.77768899871,2644.97761693922,10402.6332481927,57686718.7499725,0.243447109632514,25168524.3097521,57686718.7499725,55.3484307135275,49.9058595799467,241.396476253485,504.903974462628,2512.37810721645,10776521.4081052,0.201330849250489,4701760.5943238,2032,679.933881067395,629.85410851133,9687.715072478,14534.4709150378,29270.6960968135,330865052.845681,0.459211057450853,144355326.602762,330865052.845681,"MPA 2015"
"19","Atrina","MT",2033,207.012401639035,195.058519989236,1594.07234779368,2577.75759663501,9406.99411770157,56673506.6024454,0.262984545232208,23549012.5770847,56673506.6024454,49.9963243336073,44.4234618901197,229.611299602954,471.111372486381,2265.30517188953,10112351.7312639,0.21103975047393,4201891.0136251,2033,582.486852326589,528.167874349791,8826.02152800728,13191.7770929421,24850.6215539019,304699155.894142,0.497032055334154,126608792.794703,304699155.894142,"MPA 2015"
"20","Atrina","MT",2034,187.199182942261,174.389239159304,1527.35585655832,2469.96070433107,8451.57932614587,54734410.82414,0.281853503422236,21660264.9804119,54734410.82414,45.0795729206017,39.3989390561686,215.616720444988,435.696369990855,2039.54488847923,9401090.50328675,0.220065767518694,3720330.74513732,2034,494.527368922648,436.398465584012,7820.16620402452,11641.4307902895,20971.2280642983,272492495.344086,0.530855378734513,107834533.439856,272492495.344086,"MPA 2015"
