"","Name","Adjusted","Year","Biomass_est","Biomass_lo","Biomass_hi","Catch_est","Catch_lo","Catch_hi","Status"
"2307","Lutjanus","MT_60",2026,666.617224927665,283.549775857321,2120.51334509256,120.62536808603,29.8220259864003,609.83666951573,"No MPA"
"2308","Lutjanus","MT_60",2027,668.645742711314,279.690629334058,2158.48552320023,121.031999354828,29.3834587931593,623.024392619516,"No MPA"
"2309","Lutjanus","MT_60",2028,670.481776612281,276.163536694962,2190.34858719913,121.400300013588,28.9835463880086,634.180933207539,"No MPA"
"2310","Lutjanus","MT_60",2029,672.14255199896,272.933180076439,2216.90108133669,121.733653016792,28.6180437847806,643.542565446663,"No MPA"
"2311","Lutjanus","MT_60",2030,673.643947591108,269.968941747867,2238.89963196758,122.035185827546,28.2832910934742,651.343908253994,"No MPA"
"2312","Lutjanus","MT_60",2031,675.000563246677,267.244143372058,2257.03680450825,122.307781409455,27.9761154855325,657.807264722387,"No MPA"
"2313","Lutjanus","MT_60",2032,676.225792259532,264.735429381442,2271.93008461403,122.554090534107,27.6937523605639,663.136116310206,"No MPA"
"2314","Lutjanus","MT_60",2033,677.331895958443,262.422263460925,2284.11890547676,122.776544907543,27.4337814473645,667.511885419837,"No MPA"
"2315","Lutjanus","MT_60",2034,678.330078853868,260.286514549277,2294.0670251131,122.977370714569,27.1940746258665,671.093061993106,"No MPA"
"2316","Lutjanus","MT_60",2035,679.230562969059,258.312114246636,2302.16811592345,123.158602262506,26.9727530256352,674.015901978283,"No MPA"
"2317","Micropogonias","MT",2016,445.642463455423,230.177410311225,577.574434444414,124.322016826321,41.7429909708636,341.868362733359,"No MPA"
"2318","Micropogonias","MT",2017,459.180070243452,240.292439771996,564.607329148495,129.263413022151,43.9373072039184,331.769564950317,"No MPA"
"2319","Micropogonias","MT",2018,469.710238754554,249.028798256404,554.883484955739,133.190142185266,45.8681098669325,324.321016977742,"No MPA"
"2320","Micropogonias","MT",2019,477.761703099985,256.450861493509,547.502746447744,136.24453137181,47.535745566083,318.735458883263,"No MPA"
"2321","Micropogonias","MT",2020,483.835647668582,262.666392873339,541.849602404859,138.579945625305,48.9525026322723,314.495824547361,"No MPA"
"2322","Micropogonias","MT",2021,488.370585844213,267.8079441327,537.489967742353,140.341758894527,50.1389514297539,311.248552805645,"No MPA"
"2323","Micropogonias","MT",2022,491.730009544962,272.017287328864,534.110269910771,141.657166725911,51.1203940347506,308.744297061165,"No MPA"
"2324","Micropogonias","MT",2023,494.204041987345,275.433915067288,531.479696634922,142.631603878913,51.9238925400405,306.802935372734,"No MPA"
"2325","Micropogonias","MT",2024,496.018094873288,278.187569797421,529.425826071078,143.349223728131,52.5760739263094,305.29188484963,"No MPA"
"2326","Micropogonias","MT",2025,497.343948066235,280.394152004115,527.818347695443,143.875409373954,53.1017040202783,304.112103157793,"No MPA"
"2327","Micropogonias","MT",2026,498.310696820432,282.154139377895,526.557868575283,144.259987422369,53.5229064317361,303.188737493479,"No MPA"
"2328","Micropogonias","MT",2027,499.014384866342,283.552682646495,525.568025857323,144.54040334713,53.8588607975978,302.464694695902,"No MPA"
"2329","Micropogonias","MT",2028,499.525946837736,284.660697206084,524.789813260876,144.744515670296,54.1258210746613,301.896110512942,"No MPA"
"2330","Micropogonias","MT",2029,499.897496506774,285.536453261483,524.177429086254,144.892899749052,54.3373239151236,301.449090632621,"No MPA"
"2331","Micropogonias","MT",2030,500.167174182164,286.227332954167,523.695193769163,145.00067174626,54.5044921997513,301.097325701418,"No MPA"
"2332","Micropogonias","MT",2031,500.362816163493,286.771552705887,523.315234169758,145.078894670679,54.6363704464365,300.82032070983,"No MPA"
"2333","Micropogonias","MT",2032,500.504697700381,287.199741296433,523.01572686815,145.135642741859,54.7402535789535,300.602064804659,"No MPA"
"2334","Micropogonias","MT",2033,500.607565284241,287.536324994816,522.779554910111,145.176797015087,54.8219881575925,300.430022205077,"No MPA"
"2335","Micropogonias","MT",2034,500.682132951811,287.800708288381,522.593274067525,145.206634869577,54.8862367792783,300.294360612216,"No MPA"
"2336","Micropogonias","MT",2035,500.736179020746,288.008259670347,522.446313155058,145.228264027482,54.9367034604928,300.187357409828,"No MPA"
"2337","Micropogonias","MT_20",2016,547.915263652158,280.256297921513,712.741253610664,149.740007833201,50.1717063544529,413.847507725472,"No MPA"
"2338","Micropogonias","MT_20",2017,565.749207789795,292.782317304137,700.320197162026,156.13493003288,52.8583002102986,404.35171557262,"No MPA"
"2339","Micropogonias","MT_20",2018,579.596574602862,303.588841923964,690.983293372974,161.216923189231,55.2207951760751,397.305013198107,"No MPA"
"2340","Micropogonias","MT_20",2019,590.149938913561,312.755202235211,683.897773343535,165.162894020717,57.2589813892705,392.008009487274,"No MPA"
"2341","Micropogonias","MT_20",2020,598.076313562496,320.416548586953,678.482406019626,168.170199908273,58.987821129041,387.988258750083,"No MPA"
"2342","Micropogonias","MT_20",2021,603.963317075023,326.739859900555,674.321196362675,170.428914044062,60.4328046975775,384.916017516977,"No MPA"
"2343","Micropogonias","MT_20",2022,608.298848374578,331.903860462687,671.110553726967,172.106485271783,61.6254254886762,382.555283863464,"No MPA"
"2344","Micropogonias","MT_20",2023,611.471723841083,336.084228770036,668.625532375673,173.341946156006,62.5993921542738,380.733825022318,"No MPA"
"2345","Micropogonias","MT_20",2024,613.782948290034,339.444047647653,666.697472200503,174.246094519503,63.3878388889885,379.324024984029,"No MPA"
"2346","Micropogonias","MT_20",2025,615.460781092375,342.128634524866,665.198737943487,174.904705241938,64.0215242555705,378.23019965035,"No MPA"
"2347","Micropogonias","MT_20",2026,616.675773803366,344.263607462265,664.032037415736,175.382823528795,64.5278561387387,377.379939103564,"No MPA"
"2348","Micropogonias","MT_20",2027,617.554012633007,345.955093445124,663.122785757379,175.729050061447,64.9305269843285,376.718047628129,"No MPA"
"2349","Micropogonias","MT_20",2028,618.188001953148,347.291193041889,662.413550987757,175.979314595609,65.2495530848892,376.202211809617,"No MPA"
"2350","Micropogonias","MT_20",2029,618.645236718635,348.344059894288,661.859955034105,176.159977345323,65.5015508245311,375.799849389331,"No MPA"
"2351","Micropogonias","MT_20",2030,618.974769785652,349.172171750984,661.427613092399,176.290271795677,65.7001288853216,375.485783839653,"No MPA"
"2352","Micropogonias","MT_20",2031,619.212149772107,349.822538845925,661.089826395389,176.384176137781,65.8563165801338,375.24050800504,"No MPA"
"2353","Micropogonias","MT_20",2032,619.383086136527,350.332714443625,660.825829500497,176.451820370448,65.9789803682671,375.048875165294,"No MPA"
"2354","Micropogonias","MT_20",2033,619.506145125153,350.732549883894,660.619450586285,176.500530707738,66.0752030583662,374.89910468854,"No MPA"
"2355","Micropogonias","MT_20",2034,619.594720282421,351.04568326044,660.45808238204,176.535597820946,66.1506148221453,374.782021991843,"No MPA"
"2356","Micropogonias","MT_20",2035,619.658466250047,351.290776671557,660.331888604387,176.560838358855,66.2096739695974,374.690474729923,"No MPA"
"2357","Micropogonias","MT_40",2016,622.467140993173,321.752000210682,801.695567949543,173.813870234204,58.8155121953004,474.422206242661,"No MPA"
"2358","Micropogonias","MT_40",2017,640.78292995889,335.568113751261,783.299403813554,180.516529676874,61.8362887478446,460.074935302953,"No MPA"
"2359","Micropogonias","MT_40",2018,654.997519410116,347.493907799814,769.530019346312,185.828139631273,64.4915548711597,449.517793211804,"No MPA"
"2360","Micropogonias","MT_40",2019,665.846416543667,357.623563080679,759.094508086168,189.950394750511,66.7835277069176,441.615855217896,"No MPA"
"2361","Micropogonias","MT_40",2020,674.019037869422,366.107914797373,751.111961300258,193.096593372731,68.7303074890278,435.62715157551,"No MPA"
"2362","Micropogonias","MT_40",2021,680.114123229988,373.129600268621,744.962886474029,195.466667458465,70.3608826594952,431.04614870746,"No MPA"
"2363","Micropogonias","MT_40",2022,684.625414672679,378.882451918891,740.200806679054,197.234252580497,71.7103535874531,427.517333885536,"No MPA"
"2364","Micropogonias","MT_40",2023,687.945539992091,383.556382977218,736.497707622728,198.542534772383,72.8159721866746,424.784484109175,"No MPA"
"2365","Micropogonias","MT_40",2024,690.378736046495,387.327633681123,733.6089485676,199.505376762398,73.714237155722,422.659359402403,"No MPA"
"2366","Micropogonias","MT_40",2025,692.156400069731,390.353478362912,731.349893469171,200.211007756933,74.4390194331112,421.001565984893,"No MPA"
"2367","Micropogonias","MT_40",2026,693.452180735176,392.770232650913,729.57988346908,200.726533347399,75.0205449724294,419.705145411041,"No MPA"
"2368","Micropogonias","MT_40",2027,694.395130880479,394.693457851771,728.190968116855,201.102311944443,75.4850117539492,418.689376746684,"No MPA"
"2369","Micropogonias","MT_40",2028,695.080488770586,396.219467027688,727.099815023996,201.375769090497,75.854629064081,417.892309672395,"No MPA"
"2370","Micropogonias","MT_40",2029,695.578181462484,397.427480116328,726.241798874323,201.574524044391,76.1479069426087,417.266121617137,"No MPA"
"2371","Micropogonias","MT_40",2030,695.939362791032,398.381993215289,725.566619377798,201.718855771595,76.3800703669586,416.773725575134,"No MPA"
"2372","Micropogonias","MT_40",2031,696.201353603579,399.135097222943,725.035013388628,201.823598971227,76.5635145959372,416.386255348778,"No MPA"
"2373","Micropogonias","MT_40",2032,696.391329847167,399.728601994922,724.616263530902,201.8995767525,76.7082507804642,416.081178707654,"No MPA"
"2374","Micropogonias","MT_40",2033,696.529052536773,400.195901972479,724.286295136544,201.954670186282,76.8223141970997,415.840867645197,"No MPA"
"2375","Micropogonias","MT_40",2034,696.628876330937,400.563568206973,724.026213070151,201.994610000528,76.9121227960366,415.65150625447,"No MPA"
"2376","Micropogonias","MT_40",2035,696.701220973232,400.852679310584,723.821170835586,202.023559070631,76.9827831662102,415.50225104507,"No MPA"
"2377","Micropogonias","MT_60",2016,718.044638925118,371.553766627464,935.460465327812,199.175418955318,67.0578550536558,547.517250329992,"No MPA"
"2378","Micropogonias","MT_60",2017,740.43486961375,388.011605257235,916.791286715615,207.304688708923,70.6126666912021,533.115727451287,"No MPA"
"2379","Micropogonias","MT_60",2018,757.851934114857,402.222643171033,902.792938823356,213.768910501563,73.740429017958,522.476226258394,"No MPA"
"2380","Micropogonias","MT_60",2019,771.163258329214,414.290510785169,892.181990491502,218.797343190692,76.4411936815799,514.498615556179,"No MPA"
"2381","Micropogonias","MT_60",2020,781.196765095254,424.390637581426,884.073162963393,222.640418917421,78.7346553284509,508.451472305821,"No MPA"
"2382","Micropogonias","MT_60",2021,788.679465342219,432.739538850284,877.838322073928,225.537165002604,80.6541537996319,503.830279164419,"No MPA"
"2383","Micropogonias","MT_60",2022,794.215010338181,439.569075948517,873.021922529916,227.697474767915,82.240837169543,500.277064614443,"No MPA"
"2384","Micropogonias","MT_60",2023,798.2854385746,445.107442127094,869.287898651554,229.295626707243,83.5387699859696,497.532214947598,"No MPA"
"2385","Micropogonias","MT_60",2024,801.265153005228,449.566822098146,866.384993363845,230.470788824915,84.591319684312,495.404207479601,"No MPA"
"2386","Micropogonias","MT_60",2025,803.439235370895,453.13664828293,864.123378058104,231.331053965823,85.4388113257061,493.749851660687,"No MPA"
"2387","Micropogonias","MT_60",2026,805.021673173596,455.981011323223,862.358450119626,231.95872729365,86.1172459673993,492.460964814451,"No MPA"
"2388","Micropogonias","MT_60",2027,806.171440244845,458.238838635986,860.979344296776,232.415588550328,86.6578085382921,491.455138404148,"No MPA"
"2389","Micropogonias","MT_60",2028,807.005762935063,460.025711425094,859.900629055532,232.747534632607,87.0869017727102,490.669190701138,"No MPA"
"2390","Micropogonias","MT_60",2029,807.610618711256,461.436496962551,859.05620886688,232.988409637032,87.4264915279753,490.05443456567,"No MPA"
"2391","Micropogonias","MT_60",2030,808.048820935775,462.548248981023,858.394787441782,233.16303588114,87.6946070414674,489.573202381271,"No MPA"
"2392","Micropogonias","MT_60",2031,808.366130652135,463.423044483488,857.876456027953,233.289548037657,87.9058921414306,489.196260567841,"No MPA"
"2393","Micropogonias","MT_60",2032,808.595818028494,464.110578065022,857.470105377687,233.381157651333,88.0721443740463,488.900865263618,"No MPA"
"2394","Micropogonias","MT_60",2033,808.762036238291,464.650435141408,857.151448710476,233.447470060723,88.2028080464201,488.669287414477,"No MPA"
"2395","Micropogonias","MT_60",2034,808.882301108845,465.07402662138,856.901502888936,233.495458461961,88.3054062467874,488.487686067072,"No MPA"
"2396","Micropogonias","MT_60",2035,808.969305294522,465.406201711034,856.705416338466,233.530179801278,88.3859085231067,488.345242796178,"No MPA"
"2397","Mugil","MT",2016,1124.53032614184,542.897536558175,1006.92005702944,431.341707805778,147.567414362181,1012.38462305309,"No MPA"
"2398","Mugil","MT",2017,1091.43291262658,534.926000063751,842.445737271559,414.74226169331,144.994514300334,811.235889758449,"No MPA"
"2399","Mugil","MT",2018,1066.57411331327,528.289692208284,724.452457036974,402.535480054426,142.865513919224,678.725398781803,"No MPA"
"2400","Mugil","MT",2019,1047.61344061422,522.737268646065,635.086292967376,393.367212724941,141.093120107398,583.662853340997,"No MPA"
"2401","Mugil","MT",2020,1032.98439078193,518.0723686713,564.778530828369,386.37425566934,139.610205002096,511.664049546009,"No MPA"
"2402","Mugil","MT",2021,1021.5985734724,514.139510466812,507.875500905803,380.978860745056,138.364325511854,455.019850656946,"No MPA"
"2403","Mugil","MT",2022,1012.67740405803,510.814158185535,460.796751148405,376.779614613222,137.313956286038,409.175317332853,"No MPA"
"2404","Mugil","MT",2023,1005.65093703588,507.995575664195,421.153123524906,373.489364547173,136.425836877801,371.245820168172,"No MPA"
"2405","Mugil","MT",2024,1000.0942358701,505.601586186588,387.28369889868,370.897906801003,135.673063147627,339.306508498009,"No MPA"
"2406","Mugil","MT",2025,995.685800175798,503.564663867508,357.994977369605,368.84851893171,135.033687725616,312.019245094675,"No MPA"
"2407","Mugil","MT",2026,992.179511946978,501.828973240623,332.405569930983,367.222627172385,134.489676116731,288.422474026649,"No MPA"
"2408","Mugil","MT",2027,989.385173857475,500.348095804539,309.849436844065,365.929459814988,134.02611604789,267.806094834537,"No MPA"
"2409","Mugil","MT",2028,987.15468417793,499.083262176908,289.813290056913,364.898869467859,133.630610284602,249.633505494865,"No MPA"
"2410","Mugil","MT",2029,985.372014287633,498.001961811394,271.894786727969,364.076234174819,133.292804483029,233.491170010797,"No MPA"
"2411","Mugil","MT",2030,983.945815826235,497.076838447388,255.773834609807,363.418760983596,133.004015879742,219.054936578245,"No MPA"
"2412","Mugil","MT",2031,982.803886681433,496.284804477564,241.192423871957,362.892759361628,132.756938293643,206.066919462058,"No MPA"
"2413","Mugil","MT",2032,981.88897665279,495.606324962121,227.940153495535,362.471600176145,132.545405595425,194.319250288847,"No MPA"
"2414","Mugil","MT",2033,981.155575187927,495.024834496886,215.843651178334,362.134168765267,132.364200485474,183.642417232355,"No MPA"
"2415","Mugil","MT",2034,980.567429784058,494.526259134972,204.758711252508,361.863680210894,132.208898753749,173.896741047088,"No MPA"
"2416","Mugil","MT",2035,980.095615001676,494.098622122341,194.56436557225,361.64676409104,132.075741596873,164.966040897787,"No MPA"
"2417","Mugil","MT_20",2016,1364.74845606402,659.321984864024,1233.61890941174,519.231835881306,177.407767064729,1225.14826082346,"No MPA"
"2418","Mugil","MT_20",2017,1326.8719857217,650.872258621482,1036.76071711846,500.39073257751,174.708407323328,986.943680512888,"No MPA"
"2419","Mugil","MT_20",2018,1298.392233103,643.826408530972,895.206567095144,486.503166222091,172.469382616065,829.449378699949,"No MPA"
"2420","Mugil","MT_20",2019,1276.66416621988,637.925468301185,787.812454045303,476.060945743162,170.602359711003,716.20048736891,"No MPA"
"2421","Mugil","MT_20",2020,1259.90601147508,632.965399243481,703.205361485224,468.094259093451,169.03871722232,630.280970093214,"No MPA"
"2422","Mugil","MT_20",2021,1246.87388993958,628.78349412213,634.648829034786,461.94981152721,167.724388585965,562.591966064767,"No MPA"
"2423","Mugil","MT_20",2022,1236.67488180031,625.248663927563,577.868856691948,457.171529629755,166.616259325753,507.744041844716,"No MPA"
"2424","Mugil","MT_20",2023,1228.65373898754,622.254359559863,530.009463505613,453.432020614964,165.679593223866,462.317829214607,"No MPA"
"2425","Mugil","MT_20",2024,1222.32113823656,619.713321401113,489.082959500618,450.491035036007,164.886156694929,424.028431007377,"No MPA"
"2426","Mugil","MT_20",2025,1217.30652826597,617.553622291947,453.659715768541,448.169160470165,164.212827517601,391.285617011054,"No MPA"
"2427","Mugil","MT_20",2026,1213.32614955399,615.715642270364,422.683150486326,446.330532739449,163.640546294887,362.945627831323,"No MPA"
"2428","Mugil","MT_20",2027,1210.16075313284,614.149725606808,395.354313905145,444.871110227723,163.153514814617,338.163156424609,"No MPA"
"2429","Mugil","MT_20",2028,1207.63971537357,612.814344998102,371.057144011488,443.710504383445,162.738575206093,316.299011546652,"No MPA"
"2430","Mugil","MT_20",2029,1205.6294879442,611.674647966613,349.308502408006,442.786155339039,162.384723484668,296.860319339568,"No MPA"
"2431","Mugil","MT_20",2030,1204.02505834669,610.701294977639,329.723853656701,442.049097039716,162.082724373803,279.460550070036,"No MPA"
"2432","Mugil","MT_20",2031,1202.74354650554,609.869522834373,311.99312627427,441.460826213616,161.824803427178,263.792060253045,"No MPA"
"2433","Mugil","MT_20",2032,1201.7193457927,609.15838393129,295.863379008252,440.990954534221,161.604398845286,249.606780498107,"No MPA"
"2434","Mugil","MT_20",2033,1200.90039929308,608.550124159401,281.126123207399,440.615427056813,161.415959891337,236.702347847948,"No MPA"
"2435","Mugil","MT_20",2034,1200.24532253107,608.029671130632,267.607897524602,440.315156895622,161.254782047393,224.911963175838,"No MPA"
"2436","Mugil","MT_20",2035,1199.72116512029,607.584210913686,255.163156838902,440.074970259484,161.116871403079,214.096850576968,"No MPA"
"2437","Mugil","MT_40",2016,1609.03318375504,772.347580140732,1469.69323123639,607.073414508694,206.429018548501,1445.24106322151,"No MPA"
"2438","Mugil","MT_40",2017,1566.34820089146,762.326125306282,1240.1328011272,585.992313258425,203.24118081388,1170.38490776223,"No MPA"
"2439","Mugil","MT_40",2018,1534.26395546276,753.990756324382,1074.45967045977,570.446908662573,200.604062026435,987.575286605324,"No MPA"
"2440","Mugil","MT_40",2019,1509.80804928038,747.026627672002,948.446543534742,558.762176869759,198.410632179614,855.642086102136,"No MPA"
"2441","Mugil","MT_40",2020,1490.97095293045,741.18645658015,848.980211050387,549.855602921297,196.578040523936,755.291986640289,"No MPA"
"2442","Mugil","MT_40",2021,1476.34624000706,736.273613604864,768.259862763956,542.995338150744,195.041215266262,676.08233125376,"No MPA"
"2443","Mugil","MT_40",2022,1464.92262769823,732.130093399992,701.320414209949,537.66917742066,193.748413899204,611.800972820699,"No MPA"
"2444","Mugil","MT_40",2023,1455.95730951494,728.627781251368,644.835905578673,533.508822575152,192.658057742445,558.493984221706,"No MPA"
"2445","Mugil","MT_40",2024,1448.89538859902,725.661996252894,596.486996205606,530.243751603114,191.736433754789,513.512749349448,"No MPA"
"2446","Mugil","MT_40",2025,1443.31673239889,723.146639358713,554.602830926851,527.671877128836,190.955995438377,475.010269624888,"No MPA"
"2447","Mugil","MT_40",2026,1438.89981404593,721.010493702457,517.946884244233,525.640191465301,190.29408606171,441.655965560199,"No MPA"
"2448","Mugil","MT_40",2027,1435.39645294641,719.194366150797,485.583070455406,524.031598038353,189.731965098647,412.46513453148,"No MPA"
"2449","Mugil","MT_40",2028,1432.61376730478,717.648852476331,456.788873476282,522.755712186145,189.254056035942,386.692328063422,"No MPA"
"2450","Mugil","MT_40",2029,1430.40103001026,716.332571367908,430.997184828264,521.742288465198,188.847358284516,363.762173076487,"No MPA"
"2451","Mugil","MT_40",2030,1428.6399391542,715.210755501953,407.756296985321,520.936433707857,188.500982464046,343.223054777664,"No MPA"
"2452","Mugil","MT_40",2031,1427.23731717042,714.254117807542,386.701731464128,520.295063650968,188.205779647186,324.715257506602,"No MPA"
"2453","Mugil","MT_40",2032,1426.11956953878,713.437932168796,367.535987768322,519.784244042523,187.954043020281,307.948530136724,"No MPA"
"2454","Mugil","MT_40",2033,1425.2284389558,712.741282915133,350.013718146681,519.377172562011,187.739265972683,292.685959219976,"No MPA"
"2455","Mugil","MT_40",2034,1424.51772657187,712.146448400631,333.930696362167,519.052632535732,187.555944602139,278.732162958931,"No MPA"
"2456","Mugil","MT_40",2035,1423.95074371584,711.638392008841,319.115488682443,518.793798847203,187.399415505363,265.924506525778,"No MPA"
"2457","Mugil","MT_60",2016,1819.89172419249,871.036257690973,1628.6879406468,691.42694221929,236.616271951485,1625.38412819281,"No MPA"
"2458","Mugil","MT_60",2017,1768.36262461744,857.962708386498,1366.67900464497,665.775579953322,232.395837385588,1307.35476486045,"No MPA"
"2459","Mugil","MT_60",2018,1729.70888396169,847.090263652185,1178.26552667742,646.924559478864,228.907763942734,1097.03907308835,"No MPA"
"2460","Mugil","MT_60",2019,1700.27665492949,838.001802725028,1035.32267837744,632.783764034637,226.00695369959,945.798769751305,"No MPA"
"2461","Mugil","MT_60",2020,1677.6149243158,830.372177821772,922.717374529079,622.01649744798,223.58211722572,831.057935019338,"No MPA"
"2462","Mugil","MT_60",2021,1660.01832246016,823.944424567773,831.483876770275,613.72609937566,221.546503836869,740.66917676756,"No MPA"
"2463","Mugil","MT_60",2022,1646.2659872705,818.513065111922,755.932815156296,607.288690133169,219.831554445519,667.435658526803,"No MPA"
"2464","Mugil","MT_60",2023,1635.46406204187,813.912131175092,692.261919599582,602.257638661869,218.382446767463,606.790498747407,"No MPA"
"2465","Mugil","MT_60",2024,1626.94633919374,810.006404820858,637.824625722312,598.30594310872,217.154899824883,555.681598993446,"No MPA"
"2466","Mugil","MT_60",2025,1620.20917850324,806.684900558176,590.717249665842,595.189883074098,216.112836950144,511.984550737354,"No MPA"
"2467","Mugil","MT_60",2026,1614.8674913873,803.855939164245,549.532752680017,592.725210584889,215.226646785624,474.171258816594,"No MPA"
"2468","Mugil","MT_60",2027,1610.62414862585,801.443371892038,513.207116636787,590.771047713401,214.471868960627,441.11228721801,"No MPA"
"2469","Mugil","MT_60",2028,1607.24821568698,799.383649504925,480.919844691021,589.218694927581,213.828186695367,411.953544046593,"No MPA"
"2470","Mugil","MT_60",2029,1604.55915694707,797.623520912533,452.027443560203,587.983668865104,213.278644808094,386.036412981032,"No MPA"
"2471","Mugil","MT_60",2030,1602.41517627383,796.118207394587,426.017728722661,586.999923723406,212.809035702246,362.844359215573,"No MPA"
"2472","Mugil","MT_60",2031,1600.70448694697,794.829940581576,402.477683482138,586.215585865742,212.407412242325,341.966250047516,"No MPA"
"2473","Mugil","MT_60",2032,1599.33869607489,793.726781880328,381.070377916312,585.589760074255,212.063697681487,323.070555211091,"No MPA"
"2474","Mugil","MT_60",2033,1598.24774096285,792.781661986361,361.518086890903,585.090109354456,211.769370679733,305.886819618874,"No MPA"
"2475","Mugil","MT_60",2034,1597.37598108917,791.971594197196,343.589738435561,584.691002493994,211.517209042087,290.192112119624,"No MPA"
"2476","Mugil","MT_60",2035,1596.67916127192,791.277026217792,327.091443574918,584.372084380479,211.301079827557,275.800950256008,"No MPA"
"2477","Octopus","MT",2016,3448.25428452145,1705.30065245607,5927.75893680229,0.785425284757318,0.288091555791376,2.30814231421018,"No MPA"
"2478","Octopus","MT",2017,4004.12430294064,1992.20937764539,7135.42220815043,0.973292857109346,0.348498093689539,3.13037901574346,"No MPA"
"2479","Octopus","MT",2018,4388.80352117906,2247.26914899351,7745.10182452585,1.13019089123554,0.40713124066416,3.76813163068897,"No MPA"
"2480","Octopus","MT",2019,4612.61934110152,2454.63880757873,7944.36981118981,1.238769175926,0.459255682159968,4.09009618723986,"No MPA"
"2481","Octopus","MT",2020,4726.88309336945,2609.79361422547,7993.70998318897,1.30194268949674,0.501634092443172,4.19532724177711,"No MPA"
"2482","Octopus","MT",2021,4780.69129386992,2717.99673247909,8004.72551627263,1.33419439854503,0.533341788247593,4.22138319997414,"No MPA"
"2483","Octopus","MT",2022,4804.97056940768,2789.46193135669,8007.11969028778,1.34938212337034,0.555454358478736,4.22720037202515,"No MPA"
"2484","Octopus","MT",2023,4815.70368891567,2834.86292328733,8007.6369081053,1.35623511143528,0.570059106056893,4.22846470685674,"No MPA"
"2485","Octopus","MT",2024,4820.40443785393,2862.96190237379,8007.74849613227,1.35926460627228,0.579337328707342,4.22873784343665,"No MPA"
"2486","Octopus","MT",2025,4822.45470842007,2880.06305524105,8007.77256400601,1.36059142413058,0.585079683072919,4.22879677174695,"No MPA"
"2487","Octopus","MT",2026,4823.34732907079,2890.3625368034,8007.77775476775,1.36117012672399,0.58857450327694,4.22880948170492,"No MPA"
"2488","Octopus","MT",2027,4823.73563906736,2896.52602928835,8007.77887425382,1.36142207487855,0.590679322556345,4.22881222288448,"No MPA"
"2489","Octopus","MT",2028,4823.90450434091,2900.20020917897,8007.7791156915,1.36153167797473,0.591938904189871,4.22881281407176,"No MPA"
"2490","Octopus","MT",2029,4823.97792815167,2902.38539397079,8007.77916776193,1.36157934132871,0.592689765737898,4.22881294157213,"No MPA"
"2491","Octopus","MT",2030,4824.00985125746,2903.68321784711,8007.77917899186,1.36160006569085,0.593136333756981,4.2288129690699,"No MPA"
"2492","Octopus","MT",2031,4824.02373034845,2904.45338713996,8007.7791814138,1.36160907620118,0.593401559215138,4.2288129750003,"No MPA"
"2493","Octopus","MT",2032,4824.02976443518,2904.91020644133,8007.77918193614,1.36161299366753,0.593558952300039,4.22881297627929,"No MPA"
"2494","Octopus","MT",2033,4824.03238780636,2905.18108631826,8007.77918204879,1.36161469682891,0.593652308656563,4.22881297655513,"No MPA"
"2495","Octopus","MT",2034,4824.03352833691,2905.34168217159,8007.77918207308,1.36161543729298,0.593707666121296,4.22881297661462,"No MPA"
"2496","Octopus","MT",2035,4824.03402419073,2905.43688450757,8007.77918207832,1.36161575921537,0.593740485758501,4.22881297662745,"No MPA"
"2497","Octopus","MT_20",2016,4147.32452784595,2067.65006260994,7118.65820651741,0.942677785002098,0.348266617746016,2.74531124984531,"No MPA"
"2498","Octopus","MT_20",2017,4816.83534808325,2414.46591338172,8555.38163550725,1.16839505508776,0.421114701159852,3.71764049915698,"No MPA"
"2499","Octopus","MT_20",2018,5280.42614472739,2722.44063554322,9276.25291675596,1.3570113850713,0.491750083808164,4.46795341638768,"No MPA"
"2500","Octopus","MT_20",2019,5550.28496080606,2972.56099679543,9510.67515123281,1.48761539031526,0.554474761176499,4.84442046847845,"No MPA"
"2501","Octopus","MT_20",2020,5688.09969732105,3159.52288289159,9568.58264867323,1.56364071800813,0.605416341227896,4.96684488716962,"No MPA"
"2502","Octopus","MT_20",2021,5753.01017937908,3289.80718496984,9581.50187834003,1.60246624409879,0.643494544215631,4.997086437114,"No MPA"
"2503","Octopus","MT_20",2022,5782.30164555529,3375.8071995943,9584.30929770162,1.62075299396627,0.670029321994348,5.00383336189024,"No MPA"
"2504","Octopus","MT_20",2023,5795.25102994826,3430.42042336269,9584.9157524478,1.62900506201804,0.687544795774572,5.00529950559514,"No MPA"
"2505","Octopus","MT_20",2024,5800.92252901549,3464.21217195416,9585.04658852589,1.63265319627654,0.698667776312957,5.0056162198775,"No MPA"
"2506","Octopus","MT_20",2025,5803.39621776249,3484.7746025007,9585.07480710665,1.63425098574794,0.70555008312449,5.00568454757193,"No MPA"
"2507","Octopus","MT_20",2026,5804.47318340028,3497.15744794126,9585.0808928917,1.63494787977695,0.709737997680881,5.00569928441357,"No MPA"
"2508","Octopus","MT_20",2027,5804.94168776343,3504.56722390298,9585.08220537081,1.63525128533812,0.712259990329205,5.00570246264749,"No MPA"
"2509","Octopus","MT_20",2028,5805.14542723775,3508.98417162116,9585.08248842329,1.6353832736061,0.713769126544372,5.00570314807518,"No MPA"
"2510","Octopus","MT_20",2029,5805.23401451434,3511.61105036018,9585.08254946705,1.63544067162082,0.714668718623331,5.00570329589621,"No MPA"
